files,target,images
../input/fashiondata/data/bags/5db80fbbd5424ee1f33522fb_2.jpg,bags,5db80fbbd5424ee1f33522fb_2.jpg
../input/fashiondata/data/beauty/5da81a746504fb65cb26165c_0.jpg,beauty,5da81a746504fb65cb26165c_0.jpg
../input/fashiondata/data/bags/5db80fc3d5424ee1f335246c_1.jpg,bags,5db80fc3d5424ee1f335246c_1.jpg
../input/fashiondata/data/beauty/5da821d9b25b035d1d17bc24_0.jpg,beauty,5da821d9b25b035d1d17bc24_0.jpg
../input/fashiondata/data/shoes/5da81d2c7861c2af6a5a8c74_3.jpg,shoes,5da81d2c7861c2af6a5a8c74_3.jpg
../input/fashiondata/data/bags/5db81226d5424ee1f335362d_1.jpg,bags,5db81226d5424ee1f335362d_1.jpg
../input/fashiondata/data/jewelry and watches/5da820986504fb65da003ddf_3.jpg,jewelry and watches,5da820986504fb65da003ddf_3.jpg
../input/fashiondata/data/jewelry and watches/5da817b06504fb65d41c546d_2.jpg,jewelry and watches,5da817b06504fb65d41c546d_2.jpg
../input/fashiondata/data/shoes/5da81d5b7861c2af6a5a8efb_1.jpg,shoes,5da81d5b7861c2af6a5a8efb_1.jpg
../input/fashiondata/data/shoes/5db81220d5424ee1f3353520_3.jpg,shoes,5db81220d5424ee1f3353520_3.jpg
../input/fashiondata/data/shoes/5da81cf17861c2af6a5a89dc_4.jpg,shoes,5da81cf17861c2af6a5a89dc_4.jpg
../input/fashiondata/data/jewelry and watches/5da821926504fb65da00500b_2.jpg,jewelry and watches,5da821926504fb65da00500b_2.jpg
../input/fashiondata/data/jewelry and watches/5da81d5b7f3e301b4504b681_0.jpg,jewelry and watches,5da81d5b7f3e301b4504b681_0.jpg
../input/fashiondata/data/jewelry and watches/5db81084d5424ee1f3352915_2.jpg,jewelry and watches,5db81084d5424ee1f3352915_2.jpg
../input/fashiondata/data/jewelry and watches/5da81bd97f3e301b4504b517_3.jpg,jewelry and watches,5da81bd97f3e301b4504b517_3.jpg
../input/fashiondata/data/shoes/5db81220d5424ee1f335352c_2.jpg,shoes,5db81220d5424ee1f335352c_2.jpg
../input/fashiondata/data/shoes/5db81156d5424ee1f3352fd2_2.jpg,shoes,5db81156d5424ee1f3352fd2_2.jpg
../input/fashiondata/data/shoes/5da81d9a7d3a9baa211f8425_4.jpg,shoes,5da81d9a7d3a9baa211f8425_4.jpg
../input/fashiondata/data/shoes/5da81c9d7861c2af6a5a861a_1.jpg,shoes,5da81c9d7861c2af6a5a861a_1.jpg
../input/fashiondata/data/beauty/5da8218fb25b035d1d17b7fe_2.jpg,beauty,5da8218fb25b035d1d17b7fe_2.jpg
../input/fashiondata/data/bags/5da81d3a7861c2af6a5a8d28_2.jpg,bags,5da81d3a7861c2af6a5a8d28_2.jpg
../input/fashiondata/data/beauty/5da82155b25b035d1d17b447_2.jpg,beauty,5da82155b25b035d1d17b447_2.jpg
../input/fashiondata/data/beauty/5da81c30b25b035d1d17a9c5_2.jpg,beauty,5da81c30b25b035d1d17a9c5_2.jpg
../input/fashiondata/data/shoes/5db8108bd5424ee1f3352a6b_1.jpg,shoes,5db8108bd5424ee1f3352a6b_1.jpg
../input/fashiondata/data/bags/5da821a96504fb65da00527f_5.jpg,bags,5da821a96504fb65da00527f_5.jpg
../input/fashiondata/data/bags/5da81b55b25b035d1d17a6e5_1.jpg,bags,5da81b55b25b035d1d17a6e5_1.jpg
../input/fashiondata/data/shoes/5e497e394c033d18b291a55d_0.jpg,shoes,5e497e394c033d18b291a55d_0.jpg
../input/fashiondata/data/jewelry and watches/5db81047d5424ee1f3352829_2.jpg,jewelry and watches,5db81047d5424ee1f3352829_2.jpg
../input/fashiondata/data/jewelry and watches/5da81b55b25b035d1d17a6d2_0.jpg,jewelry and watches,5da81b55b25b035d1d17a6d2_0.jpg
../input/fashiondata/data/shoes/5da81d9a7d3a9baa211f8403_1.jpg,shoes,5da81d9a7d3a9baa211f8403_1.jpg
../input/fashiondata/data/beauty/5e5030684c033d42c0c05530_2.jpg,beauty,5e5030684c033d42c0c05530_2.jpg
../input/fashiondata/data/jewelry and watches/5da81ca47861c2af6a5a8667_4.jpg,jewelry and watches,5da81ca47861c2af6a5a8667_4.jpg
../input/fashiondata/data/bags/5db8104ad5424ee1f3352891_2.jpg,bags,5db8104ad5424ee1f3352891_2.jpg
../input/fashiondata/data/jewelry and watches/5da81c2c7d3a9baa211f8313_0.jpg,jewelry and watches,5da81c2c7d3a9baa211f8313_0.jpg
../input/fashiondata/data/beauty/5da82248465e00845f490d05_3.jpg,beauty,5da82248465e00845f490d05_3.jpg
../input/fashiondata/data/shoes/5da81f746504fb65da0037fa_0.jpg,shoes,5da81f746504fb65da0037fa_0.jpg
../input/fashiondata/data/jewelry and watches/5da81ba97d3a9baa211f82e5_2.jpg,jewelry and watches,5da81ba97d3a9baa211f82e5_2.jpg
../input/fashiondata/data/bags/5da81f696504fb65d41c5841_5.jpg,bags,5da81f696504fb65d41c5841_5.jpg
../input/fashiondata/data/shoes/5da817ad6504fb65cea6ff61_4.jpg,shoes,5da817ad6504fb65cea6ff61_4.jpg
../input/fashiondata/data/jewelry and watches/5da81bd76504fb65d41c5662_2.jpg,jewelry and watches,5da81bd76504fb65d41c5662_2.jpg
../input/fashiondata/data/beauty/5da820ec6504fb65da004377_2.jpg,beauty,5da820ec6504fb65da004377_2.jpg
../input/fashiondata/data/beauty/5da81a506504fb65c4de3cbe_3.jpg,beauty,5da81a506504fb65c4de3cbe_3.jpg
../input/fashiondata/data/shoes/5da81bd97f3e301b4504b515_3.jpg,shoes,5da81bd97f3e301b4504b515_3.jpg
../input/fashiondata/data/beauty/5da8209c6504fb65da003e4e_0.jpg,beauty,5da8209c6504fb65da003e4e_0.jpg
../input/fashiondata/data/beauty/5db810cbd5424ee1f3352aec_3.jpg,beauty,5db810cbd5424ee1f3352aec_3.jpg
../input/fashiondata/data/bags/5da81a4e7f3e301b4504b2d8_0.jpg,bags,5da81a4e7f3e301b4504b2d8_0.jpg
../input/fashiondata/data/beauty/5da821f16504fb65da0056b1_3.jpg,beauty,5da821f16504fb65da0056b1_3.jpg
../input/fashiondata/data/beauty/5da821396504fb65da0049a3_5.jpg,beauty,5da821396504fb65da0049a3_5.jpg
../input/fashiondata/data/shoes/5da8192d6504fb65cea6ffa9_1.jpg,shoes,5da8192d6504fb65cea6ffa9_1.jpg
../input/fashiondata/data/jewelry and watches/5da81ae27d3a9baa211f80ee_0.jpg,jewelry and watches,5da81ae27d3a9baa211f80ee_0.jpg
../input/fashiondata/data/beauty/5db81224d5424ee1f33535cf_0.jpg,beauty,5db81224d5424ee1f33535cf_0.jpg
../input/fashiondata/data/shoes/5da8223b6504fb65cea7042d_1.jpg,shoes,5da8223b6504fb65cea7042d_1.jpg
../input/fashiondata/data/beauty/5da821aa7d3a9baa211f8596_2.jpg,beauty,5da821aa7d3a9baa211f8596_2.jpg
../input/fashiondata/data/beauty/5da81b4d6504fb65cea700b7_1.jpg,beauty,5da81b4d6504fb65cea700b7_1.jpg
../input/fashiondata/data/beauty/5da821546504fb65da004be7_0.jpg,beauty,5da821546504fb65da004be7_0.jpg
../input/fashiondata/data/jewelry and watches/5da81d566504fb65cb261879_2.jpg,jewelry and watches,5da81d566504fb65cb261879_2.jpg
../input/fashiondata/data/bags/5da81d8a7861c2af6a5a9026_7.jpg,bags,5da81d8a7861c2af6a5a9026_7.jpg
../input/fashiondata/data/jewelry and watches/5da82248465e00845f490d2e_1.jpg,jewelry and watches,5da82248465e00845f490d2e_1.jpg
../input/fashiondata/data/bags/5db8119dd5424ee1f33531c8_2.jpg,bags,5db8119dd5424ee1f33531c8_2.jpg
../input/fashiondata/data/jewelry and watches/5da822846504fb65d41c5992_2.jpg,jewelry and watches,5da822846504fb65d41c5992_2.jpg
../input/fashiondata/data/bags/5da81d3a7861c2af6a5a8d2d_0.jpg,bags,5da81d3a7861c2af6a5a8d2d_0.jpg
../input/fashiondata/data/beauty/5da820a96504fb65da003fd5_0.jpg,beauty,5da820a96504fb65da003fd5_0.jpg
../input/fashiondata/data/beauty/5e5128404c033d23af077e32_4.jpg,beauty,5e5128404c033d23af077e32_4.jpg
../input/fashiondata/data/bags/5da81ae27d3a9baa211f80ae_1.jpg,bags,5da81ae27d3a9baa211f80ae_1.jpg
../input/fashiondata/data/jewelry and watches/5db810cdd5424ee1f3352b3e_0.jpg,jewelry and watches,5db810cdd5424ee1f3352b3e_0.jpg
../input/fashiondata/data/jewelry and watches/5da81c996504fb65da003666_3.jpg,jewelry and watches,5da81c996504fb65da003666_3.jpg
../input/fashiondata/data/jewelry and watches/5da81cb77861c2af6a5a87c9_2.jpg,jewelry and watches,5da81cb77861c2af6a5a87c9_2.jpg
../input/fashiondata/data/shoes/5da81a496504fb65c4de3c7e_3.jpg,shoes,5da81a496504fb65c4de3c7e_3.jpg
../input/fashiondata/data/beauty/5da81f776504fb65cb261927_2.jpg,beauty,5da81f776504fb65cb261927_2.jpg
../input/fashiondata/data/bags/5da81d5b7f3e301b4504b6a8_5.jpg,bags,5da81d5b7f3e301b4504b6a8_5.jpg
../input/fashiondata/data/jewelry and watches/5da81d2c7861c2af6a5a8c20_3.jpg,jewelry and watches,5da81d2c7861c2af6a5a8c20_3.jpg
../input/fashiondata/data/beauty/5da81a547f3e301b4504b361_4.jpg,beauty,5da81a547f3e301b4504b361_4.jpg
../input/fashiondata/data/jewelry and watches/5da81a766504fb65da00354e_0.jpg,jewelry and watches,5da81a766504fb65da00354e_0.jpg
../input/fashiondata/data/jewelry and watches/5da81ba97d3a9baa211f82ca_2.jpg,jewelry and watches,5da81ba97d3a9baa211f82ca_2.jpg
../input/fashiondata/data/bags/5da8220f6504fb65da00598b_2.jpg,bags,5da8220f6504fb65da00598b_2.jpg
../input/fashiondata/data/beauty/5da821d9b25b035d1d17bc26_2.jpg,beauty,5da821d9b25b035d1d17bc26_2.jpg
../input/fashiondata/data/beauty/5da821ed6504fb65da00563e_2.jpg,beauty,5da821ed6504fb65da00563e_2.jpg
../input/fashiondata/data/bags/5e497e394c033d18b291a51b_5.jpg,bags,5e497e394c033d18b291a51b_5.jpg
../input/fashiondata/data/jewelry and watches/5db8647fd5424ee1f3353740_2.jpg,jewelry and watches,5db8647fd5424ee1f3353740_2.jpg
../input/fashiondata/data/beauty/5da821156504fb65da004759_0.jpg,beauty,5da821156504fb65da004759_0.jpg
../input/fashiondata/data/beauty/5da81aa06504fb65d41c5604_0.jpg,beauty,5da81aa06504fb65d41c5604_0.jpg
../input/fashiondata/data/jewelry and watches/5da81f2a7861c2af6a5a9501_3.jpg,jewelry and watches,5da81f2a7861c2af6a5a9501_3.jpg
../input/fashiondata/data/bags/5e56902fd4ad70dcc1dc5d6f_3.jpg,bags,5e56902fd4ad70dcc1dc5d6f_3.jpg
../input/fashiondata/data/beauty/5da8201f6504fb65d41c586a_0.jpg,beauty,5da8201f6504fb65d41c586a_0.jpg
../input/fashiondata/data/bags/5da81f696504fb65d41c5838_3.jpg,bags,5da81f696504fb65d41c5838_3.jpg
../input/fashiondata/data/jewelry and watches/5db811dcd5424ee1f3353300_0.jpg,jewelry and watches,5db811dcd5424ee1f3353300_0.jpg
../input/fashiondata/data/beauty/5da821c8b25b035d1d17bb15_0.jpg,beauty,5da821c8b25b035d1d17bb15_0.jpg
../input/fashiondata/data/jewelry and watches/5da81e78b25b035d1d17b05e_2.jpg,jewelry and watches,5da81e78b25b035d1d17b05e_2.jpg
../input/fashiondata/data/bags/5da81c026504fb65cea70101_4.jpg,bags,5da81c026504fb65cea70101_4.jpg
../input/fashiondata/data/jewelry and watches/5da81d847861c2af6a5a8ffc_2.jpg,jewelry and watches,5da81d847861c2af6a5a8ffc_2.jpg
../input/fashiondata/data/beauty/5da821316504fb65da0048ea_2.jpg,beauty,5da821316504fb65da0048ea_2.jpg
../input/fashiondata/data/jewelry and watches/5da817b06504fb65d41c5427_4.jpg,jewelry and watches,5da817b06504fb65d41c5427_4.jpg
../input/fashiondata/data/jewelry and watches/5da81fa5465e00845f490be6_2.jpg,jewelry and watches,5da81fa5465e00845f490be6_2.jpg
../input/fashiondata/data/bags/5da81b177f3e301b4504b3fe_0.jpg,bags,5da81b177f3e301b4504b3fe_0.jpg
../input/fashiondata/data/beauty/5da821546504fb65da004bca_0.jpg,beauty,5da821546504fb65da004bca_0.jpg
../input/fashiondata/data/beauty/5da81f197861c2af6a5a942b_4.jpg,beauty,5da81f197861c2af6a5a942b_4.jpg
../input/fashiondata/data/beauty/5db80fbad5424ee1f33522d8_1.jpg,beauty,5db80fbad5424ee1f33522d8_1.jpg
../input/fashiondata/data/bags/5da821d9b25b035d1d17bc52_1.jpg,bags,5da821d9b25b035d1d17bc52_1.jpg
../input/fashiondata/data/jewelry and watches/5da81ca16504fb65cb2617e1_2.jpg,jewelry and watches,5da81ca16504fb65cb2617e1_2.jpg
../input/fashiondata/data/jewelry and watches/5da81d526504fb65da003685_2.jpg,jewelry and watches,5da81d526504fb65da003685_2.jpg
../input/fashiondata/data/beauty/5da820566504fb65da0039a3_2.jpg,beauty,5da820566504fb65da0039a3_2.jpg
../input/fashiondata/data/bags/5db810d0d5424ee1f3352bd2_0.jpg,bags,5db810d0d5424ee1f3352bd2_0.jpg
../input/fashiondata/data/bags/5db81226d5424ee1f335363b_1.jpg,bags,5db81226d5424ee1f335363b_1.jpg
../input/fashiondata/data/shoes/5db810ced5424ee1f3352b6f_2.jpg,shoes,5db810ced5424ee1f3352b6f_2.jpg
../input/fashiondata/data/beauty/5da820e66504fb65da004308_0.jpg,beauty,5da820e66504fb65da004308_0.jpg
../input/fashiondata/data/shoes/5da81a317d3a9baa211f7e22_3.jpg,shoes,5da81a317d3a9baa211f7e22_3.jpg
../input/fashiondata/data/bags/5da81b33b25b035d1d17a631_1.jpg,bags,5da81b33b25b035d1d17a631_1.jpg
../input/fashiondata/data/bags/5da81b55b25b035d1d17a6cb_2.jpg,bags,5da81b55b25b035d1d17a6cb_2.jpg
../input/fashiondata/data/beauty/5da820356504fb65da0038b7_2.jpg,beauty,5da820356504fb65da0038b7_2.jpg
../input/fashiondata/data/bags/5da81a447d3a9baa211f7ea6_0.jpg,bags,5da81a447d3a9baa211f7ea6_0.jpg
../input/fashiondata/data/beauty/5da821d3b25b035d1d17bc0d_2.jpg,beauty,5da821d3b25b035d1d17bc0d_2.jpg
../input/fashiondata/data/jewelry and watches/5da81bd97f3e301b4504b518_3.jpg,jewelry and watches,5da81bd97f3e301b4504b518_3.jpg
../input/fashiondata/data/jewelry and watches/5db81199d5424ee1f3353108_0.jpg,jewelry and watches,5db81199d5424ee1f3353108_0.jpg
../input/fashiondata/data/shoes/5db81003d5424ee1f33525c6_3.jpg,shoes,5db81003d5424ee1f33525c6_3.jpg
../input/fashiondata/data/jewelry and watches/5da81d967861c2af6a5a90cd_3.jpg,jewelry and watches,5da81d967861c2af6a5a90cd_3.jpg
../input/fashiondata/data/beauty/5da821f4b25b035d1d17bde3_0.jpg,beauty,5da821f4b25b035d1d17bde3_0.jpg
../input/fashiondata/data/bags/5da81a746504fb65cb261656_4.jpg,bags,5da81a746504fb65cb261656_4.jpg
../input/fashiondata/data/beauty/5da821396504fb65da0049f3_3.jpg,beauty,5da821396504fb65da0049f3_3.jpg
../input/fashiondata/data/shoes/5da81f027861c2af6a5a92d9_1.jpg,shoes,5da81f027861c2af6a5a92d9_1.jpg
../input/fashiondata/data/jewelry and watches/5da81d657f3e301b4504b6b0_0.jpg,jewelry and watches,5da81d657f3e301b4504b6b0_0.jpg
../input/fashiondata/data/bags/5da821606504fb65da004c61_2.jpg,bags,5da821606504fb65da004c61_2.jpg
../input/fashiondata/data/jewelry and watches/5da81d547861c2af6a5a8ea6_0.jpg,jewelry and watches,5da81d547861c2af6a5a8ea6_0.jpg
../input/fashiondata/data/beauty/5da820116504fb65cea702b5_0.jpg,beauty,5da820116504fb65cea702b5_0.jpg
../input/fashiondata/data/bags/5da81b7ab25b035d1d17a80f_1.jpg,bags,5da81b7ab25b035d1d17a80f_1.jpg
../input/fashiondata/data/bags/5da8220f6504fb65da005972_5.jpg,bags,5da8220f6504fb65da005972_5.jpg
../input/fashiondata/data/shoes/5da81d4d7861c2af6a5a8e53_4.jpg,shoes,5da81d4d7861c2af6a5a8e53_4.jpg
../input/fashiondata/data/jewelry and watches/5da81d047861c2af6a5a8ac0_1.jpg,jewelry and watches,5da81d047861c2af6a5a8ac0_1.jpg
../input/fashiondata/data/bags/5da81d566504fb65cb261837_4.jpg,bags,5da81d566504fb65cb261837_4.jpg
../input/fashiondata/data/jewelry and watches/5da817a46504fb65d41c53c5_0.jpg,jewelry and watches,5da817a46504fb65d41c53c5_0.jpg
../input/fashiondata/data/bags/5da81ad47861c2af6a5a83f0_1.jpg,bags,5da81ad47861c2af6a5a83f0_1.jpg
../input/fashiondata/data/shoes/5da81be16504fb65da0035c1_1.jpg,shoes,5da81be16504fb65da0035c1_1.jpg
../input/fashiondata/data/jewelry and watches/5db81086d5424ee1f3352974_0.jpg,jewelry and watches,5db81086d5424ee1f3352974_0.jpg
../input/fashiondata/data/shoes/5db8121dd5424ee1f33534b5_1.jpg,shoes,5db8121dd5424ee1f33534b5_1.jpg
../input/fashiondata/data/bags/5da81d1a7861c2af6a5a8b8d_5.jpg,bags,5da81d1a7861c2af6a5a8b8d_5.jpg
../input/fashiondata/data/jewelry and watches/5da81ae67d3a9baa211f8141_4.jpg,jewelry and watches,5da81ae67d3a9baa211f8141_4.jpg
../input/fashiondata/data/beauty/5da821396504fb65da00499d_3.jpg,beauty,5da821396504fb65da00499d_3.jpg
../input/fashiondata/data/bags/5da81b177f3e301b4504b3f9_1.jpg,bags,5da81b177f3e301b4504b3f9_1.jpg
../input/fashiondata/data/bags/5e5d4feb2886bf988492bc4a_0.jpg,bags,5e5d4feb2886bf988492bc4a_0.jpg
../input/fashiondata/data/jewelry and watches/5da81e97b25b035d1d17b097_5.jpg,jewelry and watches,5da81e97b25b035d1d17b097_5.jpg
../input/fashiondata/data/jewelry and watches/5da81cb77861c2af6a5a87ce_3.jpg,jewelry and watches,5da81cb77861c2af6a5a87ce_3.jpg
../input/fashiondata/data/shoes/5da81d8a7861c2af6a5a9022_4.jpg,shoes,5da81d8a7861c2af6a5a9022_4.jpg
../input/fashiondata/data/beauty/5da8215fb25b035d1d17b4b3_3.jpg,beauty,5da8215fb25b035d1d17b4b3_3.jpg
../input/fashiondata/data/beauty/5da821646504fb65da004d0a_2.jpg,beauty,5da821646504fb65da004d0a_2.jpg
../input/fashiondata/data/shoes/5da81a496504fb65c4de3c96_3.jpg,shoes,5da81a496504fb65c4de3c96_3.jpg
../input/fashiondata/data/shoes/5da81d526504fb65da0036ab_4.jpg,shoes,5da81d526504fb65da0036ab_4.jpg
../input/fashiondata/data/beauty/5da821c36504fb65da0054c3_2.jpg,beauty,5da821c36504fb65da0054c3_2.jpg
../input/fashiondata/data/jewelry and watches/5db81007d5424ee1f3352689_4.jpg,jewelry and watches,5db81007d5424ee1f3352689_4.jpg
../input/fashiondata/data/beauty/5da821266504fb65da004894_0.jpg,beauty,5da821266504fb65da004894_0.jpg
../input/fashiondata/data/beauty/5da81aeeb25b035d1d17a5a3_0.jpg,beauty,5da81aeeb25b035d1d17a5a3_0.jpg
../input/fashiondata/data/jewelry and watches/5da821bbb25b035d1d17ba30_0.jpg,jewelry and watches,5da821bbb25b035d1d17ba30_0.jpg
../input/fashiondata/data/bags/5db811ddd5424ee1f3353338_0.jpg,bags,5db811ddd5424ee1f3353338_0.jpg
../input/fashiondata/data/jewelry and watches/5da81d047861c2af6a5a8a94_0.jpg,jewelry and watches,5da81d047861c2af6a5a8a94_0.jpg
../input/fashiondata/data/beauty/5db8119fd5424ee1f3353207_4.jpg,beauty,5db8119fd5424ee1f3353207_4.jpg
../input/fashiondata/data/beauty/5da81f197861c2af6a5a9403_0.jpg,beauty,5da81f197861c2af6a5a9403_0.jpg
../input/fashiondata/data/shoes/5db81046d5424ee1f33527fc_4.jpg,shoes,5db81046d5424ee1f33527fc_4.jpg
../input/fashiondata/data/beauty/5e53dbb5f97b6dff3227f385_2.jpg,beauty,5e53dbb5f97b6dff3227f385_2.jpg
../input/fashiondata/data/beauty/5da81c1db25b035d1d17a99a_3.jpg,beauty,5da81c1db25b035d1d17a99a_3.jpg
../input/fashiondata/data/bags/5db80ffdd5424ee1f33524c8_2.jpg,bags,5db80ffdd5424ee1f33524c8_2.jpg
../input/fashiondata/data/bags/5da81accb25b035d1d17a570_1.jpg,bags,5da81accb25b035d1d17a570_1.jpg
../input/fashiondata/data/jewelry and watches/5da81b2a6504fb65c4de3d8c_3.jpg,jewelry and watches,5da81b2a6504fb65c4de3d8c_3.jpg
../input/fashiondata/data/beauty/5da820eb7861c2af6a5a976a_0.jpg,beauty,5da820eb7861c2af6a5a976a_0.jpg
../input/fashiondata/data/shoes/5da81cb17861c2af6a5a8725_1.jpg,shoes,5da81cb17861c2af6a5a8725_1.jpg
../input/fashiondata/data/jewelry and watches/5da81be16504fb65da0035c9_3.jpg,jewelry and watches,5da81be16504fb65da0035c9_3.jpg
../input/fashiondata/data/jewelry and watches/5da81ca16504fb65cb2617dd_2.jpg,jewelry and watches,5da81ca16504fb65cb2617dd_2.jpg
../input/fashiondata/data/shoes/5da81f6f6504fb65c4de4000_0.jpg,shoes,5da81f6f6504fb65c4de4000_0.jpg
../input/fashiondata/data/beauty/5da816f86504fb65cea6fefc_0.jpg,beauty,5da816f86504fb65cea6fefc_0.jpg
../input/fashiondata/data/jewelry and watches/5da8223b6504fb65cea7043c_0.jpg,jewelry and watches,5da8223b6504fb65cea7043c_0.jpg
../input/fashiondata/data/bags/5db80fbad5424ee1f33522de_2.jpg,bags,5db80fbad5424ee1f33522de_2.jpg
../input/fashiondata/data/jewelry and watches/5da821ca6504fb65da005595_2.jpg,jewelry and watches,5da821ca6504fb65da005595_2.jpg
../input/fashiondata/data/bags/5db81088d5424ee1f33529f1_0.jpg,bags,5db81088d5424ee1f33529f1_0.jpg
../input/fashiondata/data/beauty/5da821b66504fb65da0053a0_4.jpg,beauty,5da821b66504fb65da0053a0_4.jpg
../input/fashiondata/data/bags/5da81bdf6504fb65c4de3dff_2.jpg,bags,5da81bdf6504fb65c4de3dff_2.jpg
../input/fashiondata/data/beauty/5da816f86504fb65cea6fef9_2.jpg,beauty,5da816f86504fb65cea6fef9_2.jpg
../input/fashiondata/data/beauty/5db81001d5424ee1f335257b_6.jpg,beauty,5db81001d5424ee1f335257b_6.jpg
../input/fashiondata/data/shoes/5da81c30b25b035d1d17aa19_3.jpg,shoes,5da81c30b25b035d1d17aa19_3.jpg
../input/fashiondata/data/beauty/5da81f6f6504fb65c4de3ff3_3.jpg,beauty,5da81f6f6504fb65c4de3ff3_3.jpg
../input/fashiondata/data/beauty/5da820ec6504fb65da0043a5_2.jpg,beauty,5da820ec6504fb65da0043a5_2.jpg
../input/fashiondata/data/shoes/5da82193465e00845f490c78_1.jpg,shoes,5da82193465e00845f490c78_1.jpg
../input/fashiondata/data/shoes/5da81d5b7f3e301b4504b6a3_4.jpg,shoes,5da81d5b7f3e301b4504b6a3_4.jpg
../input/fashiondata/data/bags/5e5feb9378f62966cd6221be_3.jpg,bags,5e5feb9378f62966cd6221be_3.jpg
../input/fashiondata/data/beauty/5da81f027861c2af6a5a92c8_0.jpg,beauty,5da81f027861c2af6a5a92c8_0.jpg
../input/fashiondata/data/bags/5da81c8a7861c2af6a5a8563_4.jpg,bags,5da81c8a7861c2af6a5a8563_4.jpg
../input/fashiondata/data/shoes/5da81ce17d3a9baa211f83c0_1.jpg,shoes,5da81ce17d3a9baa211f83c0_1.jpg
../input/fashiondata/data/shoes/5da817a36504fb65c4de3b80_0.jpg,shoes,5da817a36504fb65c4de3b80_0.jpg
../input/fashiondata/data/shoes/5db86479d5424ee1f3353719_0.jpg,shoes,5db86479d5424ee1f3353719_0.jpg
../input/fashiondata/data/shoes/5da81bd97f3e301b4504b515_0.jpg,shoes,5da81bd97f3e301b4504b515_0.jpg
../input/fashiondata/data/bags/5da817a36504fb65c4de3b78_0.jpg,bags,5da817a36504fb65c4de3b78_0.jpg
../input/fashiondata/data/jewelry and watches/5da81d36b25b035d1d17abce_3.jpg,jewelry and watches,5da81d36b25b035d1d17abce_3.jpg
../input/fashiondata/data/beauty/5db81041d5424ee1f3352705_0.jpg,beauty,5db81041d5424ee1f3352705_0.jpg
../input/fashiondata/data/beauty/5da820f26504fb65da0043f2_3.jpg,beauty,5da820f26504fb65da0043f2_3.jpg
../input/fashiondata/data/jewelry and watches/5da81ceb7861c2af6a5a8997_3.jpg,jewelry and watches,5da81ceb7861c2af6a5a8997_3.jpg
../input/fashiondata/data/bags/5da81abeb25b035d1d17a4cd_6.jpg,bags,5da81abeb25b035d1d17a4cd_6.jpg
../input/fashiondata/data/bags/5da821f16504fb65da0056d4_5.jpg,bags,5da821f16504fb65da0056d4_5.jpg
../input/fashiondata/data/jewelry and watches/5da81c11b25b035d1d17a937_0.jpg,jewelry and watches,5da81c11b25b035d1d17a937_0.jpg
../input/fashiondata/data/shoes/5e497e394c033d18b291a55d_4.jpg,shoes,5e497e394c033d18b291a55d_4.jpg
../input/fashiondata/data/beauty/5da8219a6504fb65da0050b8_1.jpg,beauty,5da8219a6504fb65da0050b8_1.jpg
../input/fashiondata/data/jewelry and watches/5da81ad87d3a9baa211f8044_3.jpg,jewelry and watches,5da81ad87d3a9baa211f8044_3.jpg
../input/fashiondata/data/bags/5da817a46504fb65d41c53b4_4.jpg,bags,5da817a46504fb65d41c53b4_4.jpg
../input/fashiondata/data/bags/5da822256504fb65da005b5b_4.jpg,bags,5da822256504fb65da005b5b_4.jpg
../input/fashiondata/data/jewelry and watches/5da81a447d3a9baa211f7ea9_2.jpg,jewelry and watches,5da81a447d3a9baa211f7ea9_2.jpg
../input/fashiondata/data/shoes/5da820db6504fb65da00425b_5.jpg,shoes,5da820db6504fb65da00425b_5.jpg
